course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,1,Orientierung im ABU,single_choice,easy,1,Welche Aussage passt am besten zu «Lernbereiche»?,Sprache und Gesellschaft verbinden; Alltagssituationen bearbeiten,"Nur Grammatik üben; Gesellschaft ausblenden, anhand klarer Kriterien","Nur Tests lösen; Transfer vermeiden, mit Blick auf die Folgen","Einzelwissen sammeln; Zusammenhänge trennen, bei Bedarf im Team",A,"ABU verbindet Sprache, Kommunikation und Gesellschaft in lebensnahen Situationen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,4,Politik & Demokratie in der Schweiz,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Meinungsbildung» richtig?,Lautstärke werten; Inhalt verlieren,Nur Bauchgefühl folgen; Fakten meiden,Argumente vergleichen; Interessen erkennen,Eine Quelle nutzen; Gegenposition sperren,C,"Politische Meinung soll auf Fakten, Argumenten und Interessenbewusstsein beruhen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,4,Politik & Demokratie in der Schweiz,single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Institutionen»?,"Entscheide raten; Verfahren auslassen, bei Bedarf im Team","Behörden verwechseln; Kompetenzen ignorieren, im konkreten Fall","Namen lernen; Funktion vergessen, anhand klarer Kriterien","Aufgaben zuordnen; Rollen verstehen, mit Blick auf die Folgen",D,Institutionen erfüllen unterschiedliche Aufgaben im politischen System.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,4,Politik & Demokratie in der Schweiz,single_choice,medium,25,Welche Entscheidung ist bei «Direkte Demokratie» sinnvoll?,Mitbestimmung nutzen; Vorlagen prüfen,Nicht abstimmen; Folgen ignorieren,Parolen kopieren; Inhalt auslassen,Gerüchte glauben; Argumente meiden,A,Direkte Demokratie lebt von informierter Beteiligung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,4,Politik & Demokratie in der Schweiz,single_choice,easy,26,Welche Aussage passt am besten zu «Gewaltenteilung»?,Alles zentralisieren; Kontrolle schwächen,Macht aufteilen; Kontrolle sichern,Gerichte steuern; Rechte ausblenden,Regeln umgehen; Transparenz vermeiden,B,Gewaltenteilung begrenzt Macht und schützt demokratische Verfahren.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,4,Politik & Demokratie in der Schweiz,single_choice,medium,27,Was ist bei «Föderalismus» fachlich am wichtigsten?,"Alles dem Bund geben; Kantone ausblenden, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Gemeinden ignorieren; Nähe verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Zuständigkeiten klären; Ebenen unterscheiden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Kompetenzen mischen; Verantwortung verwischen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Föderalismus verteilt Aufgaben auf Bund, Kantone und Gemeinden.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,4,Politik & Demokratie in der Schweiz,single_choice,medium,28,Welche Vorgehensweise ist im Thema «Rechte und Pflichten» richtig?,Nur Vorteile fordern; Regeln missachten,Andere ausschliessen; Gleichheit schwächen,Pflichten abgeben; Gemeinwohl meiden,Rechte kennen; Pflichten wahrnehmen,D,Demokratie verbindet Freiheitsrechte mit Verantwortung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,4,Politik & Demokratie in der Schweiz,single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Meinungsbildung»?,Argumente vergleichen; Interessen erkennen,Eine Quelle nutzen; Gegenposition sperren,Lautstärke werten; Inhalt verlieren,Nur Bauchgefühl folgen; Fakten meiden,A,"Politische Meinung soll auf Fakten, Argumenten und Interessenbewusstsein beruhen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,4,Politik & Demokratie in der Schweiz,single_choice,medium,30,Welche Entscheidung ist bei «Institutionen» sinnvoll?,"Namen lernen; Funktion vergessen, anhand klarer Kriterien","Aufgaben zuordnen; Rollen verstehen, mit Blick auf die Folgen","Entscheide raten; Verfahren auslassen, bei Bedarf im Team","Behörden verwechseln; Kompetenzen ignorieren, im konkreten Fall",B,Institutionen erfüllen unterschiedliche Aufgaben im politischen System.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,easy,1,Welche Aussage passt am besten zu «Vertrag»?,"Inhalt prüfen; Pflichten kennen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Sofort unterschreiben; Risiken ausblenden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Kleingedrucktes meiden; Fristen ignorieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Mündliches überschätzen; Belege verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Verträge schaffen Rechte und Pflichten und müssen vorab verstanden werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,2,Was ist bei «Arbeitsrecht» fachlich am wichtigsten?,Pausen streichen; Schutz umgehen,Ansprüche kennen; Regeln einhalten,Fristen vergessen; Beweise verlieren,Konflikt eskalieren; Gespräch meiden,B,Arbeitsrecht schützt Arbeitnehmende und regelt das Verhältnis zum Betrieb.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,3,Welche Vorgehensweise ist im Thema «Mietrecht» richtig?,Zahlungen stoppen; Abmachung ignorieren,Schäden verschweigen; Protokoll meiden,Mängel melden; Fristen beachten,Kündigung raten; Belege entsorgen,C,"Im Mietrecht sind Dokumentation, Fristen und klare Meldungen wichtig.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Konsumentenrecht»?,Werbung glauben; Vergleich meiden,Garantie vergessen; Fristen verpassen,Kosten ausblenden; Widerruf annehmen,Angebote prüfen; Belege aufbewahren,D,"Konsumentinnen und Konsumenten sollen Angebote, Kosten und Rechte prüfen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,5,Welche Entscheidung ist bei «Haftung» sinnvoll?,"Verantwortung klären; Schaden dokumentieren, im konkreten Fall","Risiko ignorieren; Meldung verzögern, anhand klarer Kriterien","Kosten verstecken; Versicherung meiden, mit Blick auf die Folgen","Schuld raten; Beweise löschen, bei Bedarf im Team, im konkreten Fall",A,"Haftung verlangt Klärung von Schaden, Ursache und Verantwortung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,easy,6,Welche Aussage passt am besten zu «Rechtsquellen»?,"Gerüchte nutzen; Belege meiden, anhand klarer Kriterien, mit Blick auf die Folgen","Regeln nachschlagen; Geltung prüfen, mit Blick auf die Folgen, bei Bedarf im Team","Einzelfall verallgemeinern; Kontext auslassen, bei Bedarf im Team, im konkreten Fall","Meinungen verwenden; Gesetz ersetzen, im konkreten Fall, anhand klarer Kriterien",B,Rechtsfragen müssen anhand geltender Regeln und zuverlässiger Quellen geprüft werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,7,Was ist bei «Vertrag» fachlich am wichtigsten?,"Kleingedrucktes meiden; Fristen ignorieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Mündliches überschätzen; Belege verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Inhalt prüfen; Pflichten kennen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Sofort unterschreiben; Risiken ausblenden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,Verträge schaffen Rechte und Pflichten und müssen vorab verstanden werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,8,Welche Vorgehensweise ist im Thema «Arbeitsrecht» richtig?,Fristen vergessen; Beweise verlieren,Konflikt eskalieren; Gespräch meiden,Pausen streichen; Schutz umgehen,Ansprüche kennen; Regeln einhalten,D,Arbeitsrecht schützt Arbeitnehmende und regelt das Verhältnis zum Betrieb.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «Mietrecht»?,Mängel melden; Fristen beachten,Kündigung raten; Belege entsorgen,Zahlungen stoppen; Abmachung ignorieren,Schäden verschweigen; Protokoll meiden,A,"Im Mietrecht sind Dokumentation, Fristen und klare Meldungen wichtig.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,10,Welche Entscheidung ist bei «Konsumentenrecht» sinnvoll?,Kosten ausblenden; Widerruf annehmen,Angebote prüfen; Belege aufbewahren,Werbung glauben; Vergleich meiden,Garantie vergessen; Fristen verpassen,B,"Konsumentinnen und Konsumenten sollen Angebote, Kosten und Rechte prüfen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,easy,11,Welche Aussage passt am besten zu «Haftung»?,"Kosten verstecken; Versicherung meiden, mit Blick auf die Folgen","Schuld raten; Beweise löschen, bei Bedarf im Team, im konkreten Fall","Verantwortung klären; Schaden dokumentieren, im konkreten Fall","Risiko ignorieren; Meldung verzögern, anhand klarer Kriterien",C,"Haftung verlangt Klärung von Schaden, Ursache und Verantwortung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,12,Was ist bei «Rechtsquellen» fachlich am wichtigsten?,"Einzelfall verallgemeinern; Kontext auslassen, bei Bedarf im Team, im konkreten Fall","Meinungen verwenden; Gesetz ersetzen, im konkreten Fall, anhand klarer Kriterien","Gerüchte nutzen; Belege meiden, anhand klarer Kriterien, mit Blick auf die Folgen","Regeln nachschlagen; Geltung prüfen, mit Blick auf die Folgen, bei Bedarf im Team",D,Rechtsfragen müssen anhand geltender Regeln und zuverlässiger Quellen geprüft werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,13,Welche Vorgehensweise ist im Thema «Vertrag» richtig?,"Inhalt prüfen; Pflichten kennen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Sofort unterschreiben; Risiken ausblenden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Kleingedrucktes meiden; Fristen ignorieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Mündliches überschätzen; Belege verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Verträge schaffen Rechte und Pflichten und müssen vorab verstanden werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Arbeitsrecht»?,Pausen streichen; Schutz umgehen,Ansprüche kennen; Regeln einhalten,Fristen vergessen; Beweise verlieren,Konflikt eskalieren; Gespräch meiden,B,Arbeitsrecht schützt Arbeitnehmende und regelt das Verhältnis zum Betrieb.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,15,Welche Entscheidung ist bei «Mietrecht» sinnvoll?,Zahlungen stoppen; Abmachung ignorieren,Schäden verschweigen; Protokoll meiden,Mängel melden; Fristen beachten,Kündigung raten; Belege entsorgen,C,"Im Mietrecht sind Dokumentation, Fristen und klare Meldungen wichtig.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,easy,16,Welche Aussage passt am besten zu «Konsumentenrecht»?,Werbung glauben; Vergleich meiden,Garantie vergessen; Fristen verpassen,Kosten ausblenden; Widerruf annehmen,Angebote prüfen; Belege aufbewahren,D,"Konsumentinnen und Konsumenten sollen Angebote, Kosten und Rechte prüfen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,17,Was ist bei «Haftung» fachlich am wichtigsten?,"Verantwortung klären; Schaden dokumentieren, im konkreten Fall","Risiko ignorieren; Meldung verzögern, anhand klarer Kriterien","Kosten verstecken; Versicherung meiden, mit Blick auf die Folgen","Schuld raten; Beweise löschen, bei Bedarf im Team, im konkreten Fall",A,"Haftung verlangt Klärung von Schaden, Ursache und Verantwortung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,18,Welche Vorgehensweise ist im Thema «Rechtsquellen» richtig?,"Gerüchte nutzen; Belege meiden, anhand klarer Kriterien, mit Blick auf die Folgen","Regeln nachschlagen; Geltung prüfen, mit Blick auf die Folgen, bei Bedarf im Team","Einzelfall verallgemeinern; Kontext auslassen, bei Bedarf im Team, im konkreten Fall","Meinungen verwenden; Gesetz ersetzen, im konkreten Fall, anhand klarer Kriterien",B,Rechtsfragen müssen anhand geltender Regeln und zuverlässiger Quellen geprüft werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Vertrag»?,"Kleingedrucktes meiden; Fristen ignorieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Mündliches überschätzen; Belege verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Inhalt prüfen; Pflichten kennen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Sofort unterschreiben; Risiken ausblenden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,Verträge schaffen Rechte und Pflichten und müssen vorab verstanden werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,20,Welche Entscheidung ist bei «Arbeitsrecht» sinnvoll?,Fristen vergessen; Beweise verlieren,Konflikt eskalieren; Gespräch meiden,Pausen streichen; Schutz umgehen,Ansprüche kennen; Regeln einhalten,D,Arbeitsrecht schützt Arbeitnehmende und regelt das Verhältnis zum Betrieb.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,easy,21,Welche Aussage passt am besten zu «Mietrecht»?,Mängel melden; Fristen beachten,Kündigung raten; Belege entsorgen,Zahlungen stoppen; Abmachung ignorieren,Schäden verschweigen; Protokoll meiden,A,"Im Mietrecht sind Dokumentation, Fristen und klare Meldungen wichtig.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,22,Was ist bei «Konsumentenrecht» fachlich am wichtigsten?,Kosten ausblenden; Widerruf annehmen,Angebote prüfen; Belege aufbewahren,Werbung glauben; Vergleich meiden,Garantie vergessen; Fristen verpassen,B,"Konsumentinnen und Konsumenten sollen Angebote, Kosten und Rechte prüfen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Haftung» richtig?,"Kosten verstecken; Versicherung meiden, mit Blick auf die Folgen","Schuld raten; Beweise löschen, bei Bedarf im Team, im konkreten Fall","Verantwortung klären; Schaden dokumentieren, im konkreten Fall","Risiko ignorieren; Meldung verzögern, anhand klarer Kriterien",C,"Haftung verlangt Klärung von Schaden, Ursache und Verantwortung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,5,Recht im Alltag & in der Arbeitswelt,single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Rechtsquellen»?,"Einzelfall verallgemeinern; Kontext auslassen, bei Bedarf im Team, im konkreten Fall","Meinungen verwenden; Gesetz ersetzen, im konkreten Fall, anhand klarer Kriterien","Gerüchte nutzen; Belege meiden, anhand klarer Kriterien, mit Blick auf die Folgen","Regeln nachschlagen; Geltung prüfen, mit Blick auf die Folgen, bei Bedarf im Team",D,Rechtsfragen müssen anhand geltender Regeln und zuverlässiger Quellen geprüft werden.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
