course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,10,Arbeitssicherheit und Notfall,single_choice,easy,1,Welche Aussage passt am besten zu «PSA»?,PSA vollständig tragen; Zustand prüfen,Helm später holen; Risiko akzeptieren,Warnkleidung weglassen; Sichtbarkeit senken,Schuhe frei wählen; Schutzwirkung mindern,A,"PSA schützt nur, wenn sie vollständig, passend und intakt getragen wird.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,60,Baustelleneinrichtung und Signalisation,single_choice,medium,27,Was ist bei «Absperrung» fachlich am wichtigsten?,Band weglassen; Grenze verwischen,Lücke offenlassen; Dritte einladen,Gefahr markieren; Zugang kontrollieren,Schilder verdecken; Wirkung senken,C,"Absperrungen müssen klar, stabil und der Gefahr angepasst sein.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,60,Baustelleneinrichtung und Signalisation,single_choice,medium,28,Welche Vorgehensweise ist im Thema «Ordnung» richtig?,"Werkzeug liegen lassen; Unfälle fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Abfall mischen; Suchzeit erhöhen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Zufahrt zustellen; Rettung behindern, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Material gruppieren; Stolperstellen vermeiden, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",D,Ordnung auf der Baustelle erhöht Sicherheit und Arbeitsfluss.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,60,Baustelleneinrichtung und Signalisation,single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Kontrolle»?,"Einrichtung prüfen; Mängel beheben, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Kontrolle auslassen; Verantwortung schwächen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Meldung sparen; Fehler belassen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Annahme treffen; Risiko übersehen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Baustelleneinrichtung muss laufend auf Sicherheit und Funktion geprüft werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,60,Baustelleneinrichtung und Signalisation,single_choice,medium,30,Welche Entscheidung ist bei «Anwohner» sinnvoll?,Durchgänge sperren; Alltag stören,Information beachten; Zugänge sichern,Hinweise entfernen; Orientierung nehmen,Lärm ignorieren; Konflikt fördern,B,"Dritte sind durch klare Wege, Informationen und Schutzmassnahmen zu berücksichtigen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,easy,1,Welche Aussage passt am besten zu «Höhenbezug»?,"Fixpunkt prüfen; Höhe übertragen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Punkt raten; Fehler übernehmen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Nullpunkt wechseln; Gefälle verfälschen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Messung schätzen; Genauigkeit verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",A,Höhen werden von bekannten Bezugspunkten kontrolliert übertragen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,2,Was ist bei «Absteckung» fachlich am wichtigsten?,Schnur locker lassen; Lage verschieben,Linie sichern; Masse kontrollieren,Pflock entfernen; Orientierung verlieren,Plan ignorieren; Bauteil verfehlen,B,Absteckungen übertragen Planangaben in Lage und Höhe.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,3,Welche Vorgehensweise ist im Thema «Gefälle» richtig?,Wasser stehen lassen; Funktion stören,Richtung raten; Entwässerung gefährden,Höhen vergleichen; Neigung berechnen,Messpunkt meiden; Fehler vergrössern,C,Gefälle muss gemessen und auf die Funktion abgestimmt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Messgerät»?,Stativ stossen; Messung verfälschen,Gerät nass lagern; Schaden riskieren,Linse verschmutzen; Ablesung erschweren,Sorgfältig behandeln; Justierung beachten,D,Messgeräte liefern nur bei sorgfältiger Behandlung zuverlässige Werte.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,5,Welche Entscheidung ist bei «Kontrollmessung» sinnvoll?,"Resultat prüfen; Abweichung melden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nur Auge nutzen; Genauigkeit senken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Differenz ignorieren; Folgeschaden riskieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Erst später messen; Fehler einbauen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Kontrollmessungen verhindern, dass Lage- und Höhenfehler weitergebaut werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,easy,6,Welche Aussage passt am besten zu «Planlesen»?,Skala ignorieren; Distanz verfehlen,Symbole verstehen; Masse zuordnen,Koordinaten raten; Objekt verschieben,Legende meiden; Zeichen verwechseln,B,"Planangaben müssen gelesen, verstanden und korrekt übertragen werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,7,Was ist bei «Höhenbezug» fachlich am wichtigsten?,"Nullpunkt wechseln; Gefälle verfälschen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Messung schätzen; Genauigkeit verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Fixpunkt prüfen; Höhe übertragen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Punkt raten; Fehler übernehmen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",C,Höhen werden von bekannten Bezugspunkten kontrolliert übertragen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,8,Welche Vorgehensweise ist im Thema «Absteckung» richtig?,Pflock entfernen; Orientierung verlieren,Plan ignorieren; Bauteil verfehlen,Schnur locker lassen; Lage verschieben,Linie sichern; Masse kontrollieren,D,Absteckungen übertragen Planangaben in Lage und Höhe.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «Gefälle»?,Höhen vergleichen; Neigung berechnen,Messpunkt meiden; Fehler vergrössern,Wasser stehen lassen; Funktion stören,Richtung raten; Entwässerung gefährden,A,Gefälle muss gemessen und auf die Funktion abgestimmt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,10,Welche Entscheidung ist bei «Messgerät» sinnvoll?,Linse verschmutzen; Ablesung erschweren,Sorgfältig behandeln; Justierung beachten,Stativ stossen; Messung verfälschen,Gerät nass lagern; Schaden riskieren,B,Messgeräte liefern nur bei sorgfältiger Behandlung zuverlässige Werte.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,easy,11,Welche Aussage passt am besten zu «Kontrollmessung»?,"Differenz ignorieren; Folgeschaden riskieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Erst später messen; Fehler einbauen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Resultat prüfen; Abweichung melden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nur Auge nutzen; Genauigkeit senken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Kontrollmessungen verhindern, dass Lage- und Höhenfehler weitergebaut werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,12,Was ist bei «Planlesen» fachlich am wichtigsten?,Koordinaten raten; Objekt verschieben,Legende meiden; Zeichen verwechseln,Skala ignorieren; Distanz verfehlen,Symbole verstehen; Masse zuordnen,D,"Planangaben müssen gelesen, verstanden und korrekt übertragen werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,13,Welche Vorgehensweise ist im Thema «Höhenbezug» richtig?,"Fixpunkt prüfen; Höhe übertragen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Punkt raten; Fehler übernehmen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Nullpunkt wechseln; Gefälle verfälschen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Messung schätzen; Genauigkeit verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",A,Höhen werden von bekannten Bezugspunkten kontrolliert übertragen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Absteckung»?,Schnur locker lassen; Lage verschieben,Linie sichern; Masse kontrollieren,Pflock entfernen; Orientierung verlieren,Plan ignorieren; Bauteil verfehlen,B,Absteckungen übertragen Planangaben in Lage und Höhe.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,15,Welche Entscheidung ist bei «Gefälle» sinnvoll?,Wasser stehen lassen; Funktion stören,Richtung raten; Entwässerung gefährden,Höhen vergleichen; Neigung berechnen,Messpunkt meiden; Fehler vergrössern,C,Gefälle muss gemessen und auf die Funktion abgestimmt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,easy,16,Welche Aussage passt am besten zu «Messgerät»?,Stativ stossen; Messung verfälschen,Gerät nass lagern; Schaden riskieren,Linse verschmutzen; Ablesung erschweren,Sorgfältig behandeln; Justierung beachten,D,Messgeräte liefern nur bei sorgfältiger Behandlung zuverlässige Werte.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,17,Was ist bei «Kontrollmessung» fachlich am wichtigsten?,"Resultat prüfen; Abweichung melden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nur Auge nutzen; Genauigkeit senken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Differenz ignorieren; Folgeschaden riskieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Erst später messen; Fehler einbauen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Kontrollmessungen verhindern, dass Lage- und Höhenfehler weitergebaut werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,18,Welche Vorgehensweise ist im Thema «Planlesen» richtig?,Skala ignorieren; Distanz verfehlen,Symbole verstehen; Masse zuordnen,Koordinaten raten; Objekt verschieben,Legende meiden; Zeichen verwechseln,B,"Planangaben müssen gelesen, verstanden und korrekt übertragen werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Höhenbezug»?,"Nullpunkt wechseln; Gefälle verfälschen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Messung schätzen; Genauigkeit verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Fixpunkt prüfen; Höhe übertragen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Punkt raten; Fehler übernehmen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",C,Höhen werden von bekannten Bezugspunkten kontrolliert übertragen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,20,Welche Entscheidung ist bei «Absteckung» sinnvoll?,Pflock entfernen; Orientierung verlieren,Plan ignorieren; Bauteil verfehlen,Schnur locker lassen; Lage verschieben,Linie sichern; Masse kontrollieren,D,Absteckungen übertragen Planangaben in Lage und Höhe.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,easy,21,Welche Aussage passt am besten zu «Gefälle»?,Höhen vergleichen; Neigung berechnen,Messpunkt meiden; Fehler vergrössern,Wasser stehen lassen; Funktion stören,Richtung raten; Entwässerung gefährden,A,Gefälle muss gemessen und auf die Funktion abgestimmt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,22,Was ist bei «Messgerät» fachlich am wichtigsten?,Linse verschmutzen; Ablesung erschweren,Sorgfältig behandeln; Justierung beachten,Stativ stossen; Messung verfälschen,Gerät nass lagern; Schaden riskieren,B,Messgeräte liefern nur bei sorgfältiger Behandlung zuverlässige Werte.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Kontrollmessung» richtig?,"Differenz ignorieren; Folgeschaden riskieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Erst später messen; Fehler einbauen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Resultat prüfen; Abweichung melden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nur Auge nutzen; Genauigkeit senken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Kontrollmessungen verhindern, dass Lage- und Höhenfehler weitergebaut werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,70,Vermessung,single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Planlesen»?,Koordinaten raten; Objekt verschieben,Legende meiden; Zeichen verwechseln,Skala ignorieren; Distanz verfehlen,Symbole verstehen; Masse zuordnen,D,"Planangaben müssen gelesen, verstanden und korrekt übertragen werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
